Text,label_id,label_name
Từ ngữ sử dụng trong văn chương một cách có chủ ý và thống nhất sẽ làm tăng thêm vẻ tinh tế đó,0,Nghị Luận
"Miêu tả Từ Hải và Sở Khanh trong Truyện Kiều, Nguyễn Du cũng đã xây dựng nên hai mô hình ngôn ngữ có vẻ tương tự nhau",0,Nghị Luận
"Nhưng bên cạnh các từ lặp lại ấy, các từ khác có ý nghĩa khác nhau",0,Nghị Luận
Từ Hải hiện ra đầy vẻ tự tin của một đấng trượng phu:,0,Nghị Luận
"Lắng nghe, vừa ý, gật đầu",0,Nghị Luận
Cười rằng: Tri kỉ trước sau mấy người,0,Nghị Luận
"vẫn nghe, gật đầu nhưng Sở Khanh lại hiện nguyên hình là gã huênh hoang, rồng tuếch, một tên lừa đảo:",0,Nghị Luận
"Lặng nghe, lẩm nhẩm gật đầu",0,Nghị Luận
Ta đây nào phải ai đâu mà rằng,0,Nghị Luận
"Nhờ tính hệ thống của việc lặp từ, lặp cách miêu tả, ta phát hiện con người giả của Sở Khanh và con người anh hùng thật của Từ Hải cùng nhiều điều thú vị khác mà tác giả không trực tiếp nói",0,Nghị Luận
Tính chính xác của ngôn ngữ văn chương có sức thể hiện rất cao tâm lí tình cảm nhân vật,0,Nghị Luận
"Trong buổi trao duyên giữa Kiều và Vân, Nguyễn Du đã dùng từ cậy:",0,Nghị Luận
"Cậy em, em có chịu lời",0,Nghị Luận
"Cậy là thái độ của người chịu ơn và phải mang ơn, chịu lại mang vẻ mệnh lệnh, uy quyền của một người chị",0,Nghị Luận
Thái độ của Kiều trong từ cậy mà không phải là nhờ,0,Nghị Luận
"Chịu mà không phải là nhận tính chính xác của từ đạt đến mức hoàn toàn, không thế’ thay thế được từ nào hay hơn!",0,Nghị Luận
Ngôn ngữ văn chương là ngôn ngữ được sử dụng một cách nghệ thuật,0,Nghị Luận
"Các biện pháp tu từ: so sánh, ấn dụ, chiết tự, đảo ngữ, nói nhấn, nói giảm… được huy động tối đa",0,Nghị Luận
"Bằng sự thay đổi,’phối hợp các thanh điệu, câu văn trở nên sống động, nó thở bằng nhịp thớ của thời đại, của lịch sử sôi sục:",0,Nghị Luận
"Pháp chạy, Nhật hàng, vua Bảo Đại thoái vị",0,Nghị Luận
(Tuyên ngôn Độc lập),0,Nghị Luận
Đọc Văn tế nghĩa sĩ Cần Giuộc ta cảm thấy ngậm ngùi,0,Nghị Luận
"Cảm xúc bật lên từ hoàn cảnh, nhưng nếu không có các từ ngẩn ngơ, bóng xế dật dờ thì có lẽ cảm xúc đến người đọc không được trọn vẹn",0,Nghị Luận
Có thấy được bóng chiều dật dờ trước ngõ có thấy cảnh quạnh hiu một thân lủi thủi cúa người phụ nừ khi trở về già ta mới có cảm xúc với lời văn,0,Nghị Luận
Tính hình tượng trong ngôn ngữ nghệ thuật chứa đựng tính sáng tạo của nhà văn trong cách nhìn hiện thực,0,Nghị Luận
"Hình tượng trong thơ, trong văn rất cụ thể, rất sắc nét, đến mức gây ân tượng mạnh nhất và người ta như thấy, như có thể sờ mó được nó",0,Nghị Luận
"Cách dùng từ trong thơ, trong ngôn ngữ nghệ thuật giàu hình tượng nhờ những cách nói lạ và sáng tạo của nhà thơ",0,Nghị Luận
"Trong Thề non nước, Thế Lữ đã chữa một câu thơ cúa Tản Đà từ: Suối tuôn dòng lệ chờ mong tháng ngày thành Suối khô dòng lệ chờ mong tháng ngày",0,Nghị Luận
Tuy đã rất sáng tạo trong hình ảnh suối tuôn dòng lộ nhưng cách nói của Tản Đà vẫn chưa đạt hiệu quả cao về mặt hình tượng,0,Nghị Luận
"Cách nói suối tuôn vẫn gần với cách nói thông thường, nhưng suối khô dòng lệ thì lại là chuyện khác",0,Nghị Luận
Hình ảnh này hoàn toàn chi có trong ngôn ngữ văn chương,0,Nghị Luận
"Chỉ có ngôn ngữ văn chương mới tạo ra những hình ảnh độc đáo như thế! Trong ngay bản thân tựa đề Sống mòn của Nam Cao, nó cũng gợi ra bao hình ảnh chán chường, cùng quẫn của hình tượng kiếp sống mòn, sông mà đang chết, chưa sống mà đã chết của một đời thường vô nghĩa",0,Nghị Luận
Trong ngôn ngữ thông thường không có cách nói ấy và đó là cách nói riêng của Nam Cao,0,Nghị Luận
Nói đến cách nói riêng của tác giả ta đề cập đến tính cá thể trong ngôn ngữ văn chương,0,Nghị Luận
Ngôn ngữ văn chương là ngôn ngữ mang phong cách của nhà văn,0,Nghị Luận
Vàn Nam Cao vốn là văn lạnh,0,Nghị Luận
"Các nhân vật của ông thường được gọi là hắn, thị nhờ vậy nhân vật bị đẩy xa, nhờ đó Nam Cao khảo sát, miêu tả nhân vật của mình khách quan hơn",0,Nghị Luận
"Nam Cao lại chuyên về phân tích tâm lí, văn ông xuất hiện dày đặc những từ những câu chỉ trạng thái, cảm giác",0,Nghị Luận
"Các từ bâng khuâng, mơ hồ, già nua, bệnh tật… với cách nói của các câu theo lôgic nhân quả, đã làm nổi bật phong cách của Nam Cao",0,Nghị Luận
"Cách đặt tựa đề Tờ hoa cũng mang đậm phong cách Nguyễn Tuân, một người luôn say mê cái đẹp",0,Nghị Luận
"Với tài hoa, uyên bác, ông khai thác thời gian của người",0,Nghị Luận
"Quá trình lao động, chiến đấu của con người đốì với Nguyền Tuân được gọi là Tờ hoaỉ",0,Nghị Luận
"Các câu chữ xô bồ được ném hỗn loạn lên mặt giấy, viết theo thần hứng theo cảm xúc và đầy nước mắt là phong cách của Nguyên Hồng",0,Nghị Luận
Tác giả đã gửi gắm vào các con chữ bằng cảm xúc dạt dào của mình,0,Nghị Luận
Hình tượng cũng là sự cá thể hóa,0,Nghị Luận
"Trong Truyện Kiều, các mùa thu không giống nhau; Thúy Vân, Thúy Kiều đều là hai mĩ nhân nhưng bằng ngôn ngữ diễn tả mồi người một vẻ",0,Nghị Luận
"Ngôn ngữ nghệ thuật phải là ngôn ngữ hàm súc, ý tại ngôn ngoại",0,Nghị Luận
"Dù chỉ cô đúc, ngắn gọn trong bốn hoặc tám câu nhưng những bài thơ tứ tuyệt hoặc bát cú Đường luật hay vần được xem là những tác phẩm có tính hàm súc, tính đa nghĩa trong ngôn ngữ thơ",0,Nghị Luận
Hai câu thực trong Thu vịnh của Nguyền Khuyến:,0,Nghị Luận
Nước biếc trông như tầng khói phủ,0,Nghị Luận
Song thưa dể mặc bóng trăng vào,0,Nghị Luận
"Đâu chỉ là tả thực, trông như chỉ là phán đoán về hiện thực: Trông chốn nước biếc ấy ta trông như tầng khói phủ",0,Nghị Luận
Để mặc là thái độ hờ hừng không quan tâm,0,Nghị Luận
Vịnh mùa thu mà lại thờ ơ với cảnh,0,Nghị Luận
Vậy thì những từ ngữ của hai câu thơ Yên Đô chắc sẽ nói nhiều tâm sự hơn nữa,0,Nghị Luận
"Ở tác phẩm Thuốc của Lồ Tấn, đằng sau cái im lặng của mọi người trong quán trà, đằng sau cái câu Điên thật rồi! được lặp lại ở ba đối tượng khác nhau là thái độ đánh giá Hạ Du của nhân dân Trung Hoa, từ già chí trẻ",0,Nghị Luận
"Những điều đó, tác giả đà nhắn gửi tới người đọc không trực tiếp mà thông qua cách sắp xếp các lời nói, các hình ảnh trong tác phẩm",0,Nghị Luận
"Có cảm nhận được cả những điều không có trong câu chữ, văn bản đó, mới hiểu hết được cái hay của ngôn ngữ văn chương",0,Nghị Luận
"Xét riêng trong văn bán, trong câu thơ không phải lúc nào ngôn ngữ văn chương cùng mang hết những đặc điểm đã nêu trên",0,Nghị Luận
Chí cần một hay hai đặc điểm trên thì ngôn ngữ là ngôn ngừ văn chương,0,Nghị Luận
"Để hướng tới cái đẹp của một tác phẩm, người sáng tác phải huy động các đặc tính của ngôn ngữ để’ đưa vào trong tác phẩm của mình ngôn ngữ văn chương",0,Nghị Luận
"Văn bản câu thành từ ngôn ngữ, mà ngôn ngữ nghệ thuật sẽ gây nên hiệu ứng ở người đọc",0,Nghị Luận
"Tư tưởng của nhà văn, cảm hứng nghệ thuật của tác giả cứ thế được truyền tải bằng ngôn ngữ",0,Nghị Luận
Những chức năng to lớn của văn học được xây dựng và thể hiện từ cấu trúc ngôn ngữ,0,Nghị Luận
"Dùng chất liệu ngôn ngữ để xây dựng tác phẩm, nhà văn phải luôn tự giác biết răng mình đang tận dụng tối đa cái chất văn chương trong ngôn ngữ",0,Nghị Luận
"Vì thế học tập trau dồi và sử dụng thành công ngôn ngữ trong tác phẩm có lẽ là điều kiện trước hết, điều kiện kiên quyết để sáng tạo văn chương",0,Nghị Luận
"Tiểu Thanh là ai? Đời nàng thế nào mà Nguyễn Du phải rơi lệ? Nhà thơ đã lựa chọn hai chi tiết tiêu biểu trước lúc chết của Tiểu Thanh rồi họa chân dung: nàng Tiểu Thanh mất khi còn xuân sắc (son phấn), và tài năng đang rộ nở trên nhừng áng thơ văn (văn chương)",0,Nghị Luận
"Ở hai câu luận, Nguyền Du gọi đời Tiểu Thanh là nỗi hờn đớn đau; không phải ngày xưa mà cho đến bây giờ, không phải nàng Tiểu Thanh phận gái mà ngay cả những người như Tố Như",0,Nghị Luận
Nguyễn Du như không thể hiểu ý trời,0,Nghị Luận
"Hai câu kêt đã đặt ra một câu hỏi ứa máu: Chẳng biết ba trăm năm lẻ nữa, người dời ai khóc Tố Như chăng",0,Nghị Luận
"Như vậy, sau ba trăm năm chết oan ức Tiểu Thanh đã có một người hiểu và thông cảm (hiểu hơn cả là kẻ nhận| mình là chồng)",0,Nghị Luận
"Dù sao nếu có linh hồn, Tiểu Thanh có thể ngậm cười chírJ suối",0,Nghị Luận
"Còn Nguyễn Du liệu sao ba trăm năm ông đã chết có ai nhỏ nước mắtì cho ông không? Câu hỏi chưa đựng một nỗi đau âm thầm, như ngầm chi trích xã hội mất hết nhân tính thời bấy giờ",0,Nghị Luận
"Thực ra không cần đợi đến ba trãm năm, chỉ mới hai trăm năm sau ngày Nguyễn Du mất, trong không khí sôi sục của cuộc chiến kháng chông Mỹ, thế hệ mới tiến bộ đã hiểu và đà cùng Nguyễn Du nở nụ cười",0,Nghị Luận
“Tiếng thơ ai động đất trời,0,Nghị Luận
Nghe như non nước vọng lời ngàn thu,0,Nghị Luận
Nghìn năm sau nhớ Nguyễn Du,0,Nghị Luận
Tiếng thương như tiếng mẹ ru những ngày”,0,Nghị Luận
Đời thừa là một trong những tác phẩm xuất sắc và tiêu biểu của Nam Cao về đề tài người trí thức tiểu tư sản trước Cách mạng tháng Tám,0,Nghị Luận
Đó là câu chuyện về sự giằng xé đến bi kịch của một nhà văn giàu khát vọng nhưng đồng thời cũng là một tuyên ngôn nghệ thuật có giá trị,0,Nghị Luận
"Qua nhân vật Hộ – nhân vật nhà văn trong tác phẩm – Nam Cao đã gởi gắm những suy tư và những quan niệm sâu sắc của mình về nghề vần và sứ mạng của người cầm bút chân chính, ông viết: “Văn chương không cần đến những người thợ khéo tay làm theo một vài kiểu mẫu đưa cho",0,Nghị Luận
"Văn chương chỉ dung nạp được những người biết đào sâu, biết tìm tòi, khơi những nguồn chưa ai khơi và sáng tạo những cái gỉ chưa có”",0,Nghị Luận
"Câu nói ngắn gọn nhưng đã thâu tóm những yêu cầu thật là gắt gao, nghiêm túc đối với người sáng tác văn chương",0,Nghị Luận
"Văn chương không cần đến những người thợ khéo tay làm theo một kiểu mẫu dưa cho là cách diễn tả hình ảnh, ám chỉ thứ văn chương đẽo gọt, khuôn sáo, hời hợt, một thứ văn chụp ảnh hoặc minh họa giản đơn",0,Nghị Luận
"Người thợ dù là người thợ khéo tay thì pũng chỉ sản xuất ra những thành phẩm hàng loạt theo mẫu mã có sẵn, dù có khéo léo cũng chỉ là một hình thức bắt chước, theo khuôn mẫu",0,Nghị Luận
Lao động của nhà văn thì khác hẳn,0,Nghị Luận
"Đó là quá trình nghiền ngầm, khám phá, tìm tòi những nội dung mới và hình thức diễn tả mới để tạo ra những sản phẩm độc nhất vô nhị của riêng mình, mang bản sắc độc đáo của từng nghệ sĩ",0,Nghị Luận
"Trong một truyện ngắn khác (truyện Những chuyện không muốn viết), Nam Cao cũng đã diễn đạt một cách thật là đặc thù hình ảnh lao động của nghề văn: “Cái nghề văn kị nhất là cái lối thấy người ta ăn khoai cũng vác mai di dào” tức là nó tối kị sự sao chép, bắt chước",0,Nghị Luận
"Với một yêu cầu thật nghiêm khắc về nghề, nhà văn quan niệm: “Văn chương chỉ dung nạp những ai biết đào sâu, biết tìm tòi, khơi những nguồn chưa ai khơi, sáng tạo những cái gì chưa có”",0,Nghị Luận
"Mọi nghệ sĩ chân chính, có tài năng đều khao khát sáng tạo ra được nhừng tác phẩm chân chính, sâu sắc",0,Nghị Luận
"Nhưng không bao giờ họ bằng lòng với lối sao chép, rập khuôn hay phản ánh hiện thực cuộc sông trên bề mặt của nó",0,Nghị Luận
"Nhà văn phải là người có cái nhìn nhạy bén và sâu xa hơn người để phát hiện những vấn đề sâu kín ở bề sâu của đời sông để đem đến cho người đọc những khía cạnh mới, những vấn đề mới đầy bất ngờ, sâu sắc, thú vị, có khả năng đánh thức vào trí tuệ trái tim, làm phong phú tâm hồn, thậm chí có thể làm thay đổi những thói quen, những nếp nghĩ thông thường",0,Nghị Luận
"Mỗi sáng tạo của một nhà văn tài năng phải là một tìm tòi mới, một khám phá mới",0,Nghị Luận
"Về thực chất, đây là một yêu cầu về tính chân thật trong sáng tạo nghệ thuật chứ không phải là sự đi tìm của lạ một cách màu mè, hình thức",0,Nghị Luận
"Đó là một sự sáng tạo mang đậm nét bản sắc của chủ thể nghệ sĩ, mang dấu ấn tinh thần của cá nhân nhà văn từ cách nhìn, cách nghĩ đến cách viết",0,Nghị Luận
Đó chính là cá tính sáng tạo đã từng được đặt ra như một yêu cầu không thể thiếu của sáng tác văn chương,0,Nghị Luận
Thiếu nó sẽ không có nghệ thuật,0,Nghị Luận
"Gorki, nhà văn Nga, cũng đã từng nhất mạnh: “Bạn hãy giữ lấy cái gì là của riêng mình, hãy săn sóc nó phát triển tự do",0,Nghị Luận
-Lúc một nghệ sĩ không có cái là của riêng mình thì phải thấy người đó không có gì hết”,0,Nghị Luận
"Ở đây, cái riêng không phải được hiểu như một phẩm chất, không chỉ tự nhiên mà có, nó phải được trau dồi, săn sóc, phát triển, tìm tòi, đào sâu không ngừng",0,Nghị Luận
Nghệ thuật bắt đầu từ thiên bẩm,0,Nghị Luận
Nhưng chỉ thiên bẩm không thôi cũng sẽ không có nghệ thuật,0,Nghị Luận
Nhà văn Nga L,0,Nghị Luận
"Tôn-xtôi cũng đã từng nói: “Một phần mười là thiên bẩm còn chín phần mười là nước mắt, mồ hôi”",0,Nghị Luận
"Người ta cũng ví nhà văn như người trinh sát, như nhà địa chất, với ý nghĩa nhấn mạnh vai trò khám phá, tìm tòi, phát hiện… đầy thử thách, gian khổ, có khi cần cả đến sự hi sinh của người nghệ sĩ",0,Nghị Luận
"Khám phá cho được sự thật, đào sâu, tìm tòi, khơi được những nguồn chưa ai khơi đã là khó",0,Nghị Luận
Những quan niệm nghệ thuật của Nam Cao không chỉ dừng ở đó,0,Nghị Luận
Nghệ thuật còn đòi hỏi sáng tạo những gì chưa có nữa,0,Nghị Luận
Đây cũng là một quan niệm rất đúng đắn về bản chất của sự sáng tạo nghệ thuật,0,Nghị Luận
"Đó là sự sáng tạo theo quy luật của cái đẹp như Marx đã từng nói, là sự thể hiện cái thế giới ao ước, khát khao của con người",0,Nghị Luận
"Cách đây khoảng 2400 năm về trước, nhà mĩ học người Hi Lạp Aristote cũng đã từng nói: “Nhiệm vụ của nhà thơ không chỉ nói về cái thực sự đã xảy ra mà cái lẽ ra có thể xảy ra”",0,Nghị Luận
"Thơ là vậy, văn thực chất cũng như vậy",0,Nghị Luận
"Nhà văn Hộ trong Đời thừa của Nam Cao cũng khao khát sáng tạo ra những tác phẩm có giá trị, một tác phẩm phải vượt lên trên tất cả các bờ cõi và giới hạn, phải là một tác phẩm chung cho cả loài người",0,Nghị Luận
"Nó phải chứa đựng một cái gì đó lớn lao, mạnh mẽ, vừa đau đớn lại vừa phấn khởi, nó ca tụng lòng thương, tình bác ải, sự công bình… Nó làm cho người gần người hơn",0,Nghị Luận
"Đó chính là hiện thực của khát vọng, là cái lẽ ra mà Aristote đã nói và bao nhiêu nhà văn đã từng khao khát nhắn gửi trong sáng tác của mình",0,Nghị Luận
"Tuy nhiên, mỗi nhà văn có cá tính sáng tạo, sẽ có cách thức thể hiện khác nhau, tùy thuộc vào tài năng bản lĩnh, vốn sống, lí tưởng thẩm mĩ riêng biệt, độc đáo…",0,Nghị Luận
Như thế để thấy quan niệm của Nam Cao không phải hoàn toàn mới lạ,0,Nghị Luận
"Tuy nhiên, ở Nam Cao đó không phải là một nhận thức lí luận được nhập cảng mà là một quan niệm được hình thành từ một cây bút có trách nhiệm có tài năng, luôn luôn băn khoăn trần trở về nghề và đã trở thành một ý thức thường trực, thành máu thịt, thành cảm hứng sáng tạo chi phối ngòi bút trong hầu hết các sáng tác của mình",0,Nghị Luận
"Đọc Nam Cao, ta được tiếp nhận một phong cách nghệ thuật thật là độc đáo, mới lạ: độc đáo từ cách phát hiện đề tài, xử lí đề tài đến hành văn, giọng điệu, kết cấu, nhân vật, ngôn ngữ… Đến cả cái tên của nhân vật mà ông chon lựa cũng chẳng giống ai",0,Nghị Luận
"Đó không phải là những Lan, những Ngọc, những Nhung, những Tuyết… mà là Lang Rận, Chí Phèo, Đĩ Chuột; là Lê Văn Rự, Trạch Văn Đoành… những cái tên mà chính tác giả cũng thấy nó như chọc vào lỗ tai",0,Nghị Luận
"Cả tên các tác phẩm nhiều khi nghe cũng thật là ngộ nghĩnh (Rình trộm, Tư cách mõ, Thôi, đi về…)",0,Nghị Luận
"Tuy nhiên, cái độc đáo của Nam Cao bộc lộ chủ yếu ở cách thức nhà văn đi sâu, tìm tòi, khám phá và diễn tả cái bề sâu của đời sống hiện thực",0,Nghị Luận
"Cũng như các nhà văn hiện thực khác, ngòi bút của ông chủ yếu cũng hướng tới những con người bần cùng, khôn khổ",0,Nghị Luận
"ồng không hề làm ngơ, hờ hững trước chuyện rách áo, đói cơm vốn là một hiện thực phổ biến thời bây giờ",0,Nghị Luận
"Nhiều chuyện ông viết về miếng cơm, manh áo thật cảm động, xót xa, có thể làm rơi nước mắt… Nhưng trung tâm cảm hứng của ngòi bút Nam Cao chủ yếu hướng về nỗi khổ đau, vất vả về đời sống tinh thần, những nỗi đau xót âm thầm mà dữ dội, những bi kịch nội tâm, những xung đột giằng xé trong từng con người, từng số phận, giữa cái xấu và cái tốt, cái cao thượng và cái thấp hèn; cái nhân hậu vị tha và cái ích kỉ, độc ác…",0,Nghị Luận
Ít có ngòi bút nào lách sâu đến chỗ tận cùng của xung đột âm thầm mà dữ dội ấy như ngòi bút của Nam Cao,0,Nghị Luận
"Ông ít miêu tả trực tiêp những xung đột và đấu tranh giai cấp trên bề mặt của đời sông, ông thiên về diễn tả những bi kinh nội tâm với biết bao giằng xé, cắn rứt, tủi nhục, ân hận trong từng con người",0,Nghị Luận
"Đừng nghĩ rằng chỉ những trí thức tiểu tư sản như Thứ (Sống mòn), như Điền (Trăng sáng), như Hộ (Đời thừa)… mới có bi kịch nội tâm, mới có nhừng vật lộn, ray rứt, ân hận… Ngay cả Chí Phèo, một con người đã mất gần hết nhân tính, lúc tỉnh rượu cũng nhận ra một trạng thái dường như ăn năn, lão Hạc xung quanh chuyện bán con chó vàng cũng là cả một sự giằng xé âm thầm, dai dẳng… và khi đã bán rồi thì lão khóc hu hu vì khổ đau, ân hận",0,Nghị Luận
"Lão không chỉ tiếc thương con chó, lão còn ân hận cắn rứt không thôi vì đã nỡ đánh lừa một con chó",0,Nghị Luận
"Ít có ai phát hiện, thấu hiểu và diễn tả tinh tế nỗi đau khổ, dày vò về tinh thần, những vẻ đẹp bên trong của những con người khốn khổ, tội nghiệp… như ngòi bút của Nam Cao",0,Nghị Luận
"Biệt tài của ông là khả năng khai thác, diễn tả thật cảm động xung quanh những chi tiết tầm thường, vặt vãnh, chẳng hạn: để mua cho con mấy tấm mía tôn một xu rưỡi, người mẹ khôn khổ kia đã phải trải qua bao nhiêu tính toán, biện bạch, xót xa, ân hận (Trẻ con không được ăn thịt chó) và ai biết trên đường đến nhà mụ phó Thụ để thăm cháu – thực chất là để kiếm miếng ăn – người bà đói khát kia đã suy nghĩ những gì? Ấn tượng của người đọc không phải là nỗi đói khát mà là nồi xót xa bà cụ đành cam chịu chuốc lấy để đổi lấy miếng ăn nhục nhã (Một bữa no)",0,Nghị Luận
Trong dòng văn học hiện thực phê phán hiếm có cây bút nào diễn tả cái tầm thường một cách xót xa và cảm động như thế,0,Nghị Luận
"Viết về người nông dân hay người tiểu tư sản trí thức, ngòi bút của Nam Cao vẫn trước sau nhất quán",0,Nghị Luận
"Đó là thái độ trân trọng, tin yêu đề cao nhân cách và phẩm giá con người",0,Nghị Luận
"Một mặt nó tố cáo, lên án xã hội làm biến chất, tha hóa con người, mặt khác nó đánh thức tình yêu thương con người",0,Nghị Luận
"Tác phẩm Nam Cao không chỉ lên tiếng đòi cơm áo, nó còn dõng dạc đòi quyền làm người lương thiện, quyền được ước mơ, quyền được sống xứng đáng với cuộc sông con người…",0,Nghị Luận
Chủ nghĩa nhân văn của Nam Cao rõ ràng sâu sắc hơn các nhà văn cùng thời với ông,0,Nghị Luận
Các nhà văn khác thiên về phản ánh nỗi đói khát bần cùng,0,Nghị Luận
"Nam Cao đi sâu hơn vào vấn đề tha hóa, biến chất bởi đói khát, bần cùng, tàn bạo",0,Nghị Luận
"Không phải chỉ Chí Phèo, Năm Thọ, Binh Chức… mới tha hóa",0,Nghị Luận
"Bao nhiêu kẻ phàm ăn tục uống, đối xử thô bạo, tàn nhẫn với vợ con cũng là những dấu hiệu biến chất, tha hóa",0,Nghị Luận
Những kẻ thâu đêm chầu bên canh bạc như những kẻ khát nước để cầu vận may để rồi rơi vào cảnh tan cửa nát nhà cũng đang tuột trên cái dốc của sự tha hóa,0,Nghị Luận
Cả những người trí thức có mộng văn chương đẹp như Hộ mà cũng phải cho in nhiều cuốn sách viết vội vàng để rồi người ta đọc và quên ngay sau khi đọc,0,Nghị Luận
Đó là một kiểu tha hóa,0,Nghị Luận
Sự bần cùng đã xô đẩy bao nhiêu số phận tuột trên cái dốc tha hóa theo nhiều kiểu như một qui luật khó tránh khỏi,0,Nghị Luận
"Không phải không có những con người trong bần cùng, khốn quẫn vần giữ được thiên lương như Dì Hảo, như lão Hạc, như anh Đĩ Chuột… hoặc cuối cùng cũng trở lại thiên lương, nhưng số phận những con người ấy mới đau đớn, bi kịch làm sao, và rôt cuộc không bị tha hóa thì cũng rơi vào bế tắc, bần cùng, tự sát…",0,Nghị Luận
"Chỉ ra qui luật của bần cùng, tha hóa vì đói rách nghèo hèn, tác phẩm Nam Cao hầu hết đều thấm nhuần một tinh thần nhân văn, nhân đạo",0,Nghị Luận
"Tác phẩm của ông như một tiếng chuông cảnh tỉnh, góp phần thức tỉnh lương tri",0,Nghị Luận
"Sáng tạo ra nhân vật Thị Nở, một nhân vật thô kệch xấu xí đến ma chê quỉ hờn, nhưng chỉ một chút quan tâm săn sóc âu yếm của con người ấy, vẫn có thể đánh thức một bản tính người nơi Chí Phèo sông dậy",0,Nghị Luận
Điều ấy cho thấy tình thương có một sức mạnh cảm hóa to lớn như thế nào,0,Nghị Luận
"Thị Nở xâu xí, nhưng qua nhân vật xấu xí này, Nam Cao lại gửi gắm một khát vọng và một niềm tin mãnh liệt, đẹp đẽ: tình thương có thể cứu vãn con người",0,Nghị Luận
"Không phải chỉ mình Nam Cao nghĩ như thế, nhưng sáng tạo ra một nhân vật như Thị Nở để gửi gắm lí tưởng thẩm mĩ, ước mơ thì quả là một sự sáng tạo độc đáo, độc nhất vô nhị",0,Nghị Luận
"Nhà thơ Huy Cận tên thật là Cù Huy Cận, với giọng thơ rất riêng đã khẳng định tên tuổi của mình trong phong trào Thơ mới 1930 – 1945",0,Nghị Luận
"Ông vốn quê quán Hương Sơn, Hà Tĩnh, sinh năm 1919 và mất năm 2005",0,Nghị Luận
"Trước Cách mạng tháng Tám, thơ ông mang nỗi sầu về kiếp người và ca ngợi cảnh đẹp của thiên nhiên, tạo vật với các tác phẩm tiêu biểu như: Lửa thiêng, Vũ trụ ca, Kinh cầu tự",0,Nghị Luận
"Nhưng sau Cách mạng tháng Tám, hồn thơ của ông đã trở nên lạc quan, được khơi nguồn từ cuộc sống chiến đâu và xây dựng đất nước của nhân dân lao động: Trời mỗi ngày lại sáng, Đất nở hoa, Bài thơ cuộc đời… vẻ đẹp thiên nhiên nỗi ưu sầu nhân thế, một nét thơ tiêu biểu của Huy Cận, được thể hiện khá rõ nét qua bài thơ Tràng giang",0,Nghị Luận
"Đây là một bài thơ hay, tiêu biểu và nổi tiếng nhất của Huy Cận trước Cách mạng tháng Tám",0,Nghị Luận
"Bài thơ được trích từ tập Lửa thiêng, được sáng tác khi Huy Cận đứng ở bờ Nam bến Chèm sông Hồng, nhìn cảnh mênh mông sóng nước, lòng vời vợi buồn, thương cho kiếp người nhỏ bé, nổi trôi giừa dòng đời vô định",0,Nghị Luận
"Mang nỗi u buồn hoài như thế nên bài thơ vừa có nét đẹp cổ điển lại vừa đượm nét hiện đại, đem đến sự thích thú, yêu mến cho người đọc",0,Nghị Luận
Bâng khuâng trời rộng nhớ sông dài,0,Nghị Luận
Sóng gợi tràng giang buồn điệp điệp,0,Nghị Luận
Không khói hoàng hôn củng nhớ nhà,0,Nghị Luận
"Ngay từ thi đề, nhà thơ đã khéo gợi lên vẻ đẹp cổ điển lại hiện đại cho bài thơ",0,Nghị Luận
Tràng giang là một cách nói chệch đầy sáng tạo của Huy Cận,0,Nghị Luận
"Hai vần ang đi liền nhau đã gợi lên trong người đọc cảm giác về con sông, không chỉ dài vô cùng mà còn rộng mênh mông, bát ngát",0,Nghị Luận
"Hai chữ tràng giang mang sắc thái cổ điển trang nhã, gợi liên tưởng về dòng Trường Giang trong thơ Đường thi, một dòng sông của muôn thuở vĩnh hăng, dòng sông của tâm tưởng",0,Nghị Luận
"Tứ thơ Tràng giang mang nét cổ điển như thơ xưa: Nhà thơ thường ẩn đằng sau cái mênh mông sóng nước, không như các nhà Thơ mới thường thể hiện cái tôi của mình",0,Nghị Luận
"Nhưng nếu các thi nhân xưa tìm đến thiên nhiên để mong hòa nhập, giao cảm, Huy Cận lại tìm về thiên nhiên để thể hiện nỗi ưu tư, buồn bã về kiếp người cô đơn, nhỏ bé trước vũ trụ bao la",0,Nghị Luận
"Đó cũng là vẻ đẹp đầy sức quyến rũ của tác phẩm, ẩn chứa một tinh thần hiện đại",0,Nghị Luận
"Câu đề từ giản dị, ngắn gọn với chỉ bảy chữ nhưng đã thâu tóm được cảm xúc chủ đạo của cả bài: Bâng khuâng trời rộng nhớ sông dài",0,Nghị Luận
"Trước cảnh trời rộng, sông dài sao mà bát ngát, mênh mông của thiên nhiên, (lòng con người dấy lên tình cảm bâng khuâng và nhớ",0,Nghị Luận
"Từ láy bâng khuâng được sử dụng rất đắc địa, nó nói lên được tâm trạng của chủ thể trữ tình, jbuồn bã, u sầu, cô đơn, lạc lõng",0,Nghị Luận
"Và con sông dài, nghe miên man tít tắp ấy cứ vỗ sóng đều đặn khắp các khổ thơ, cứ cuộn sóng lên mãi trong lòng nhà thơ làm rung động trái tim người đọc",0,Nghị Luận
"Và ngay từ khổ thơ đầu, người đọc đã bắt gặp những con sóng lòng đầy ưu tư, sầu não như thế:",0,Nghị Luận
"Sóng gợn tràng giang buồn điệp điệp,",0,Nghị Luận
Con thuyền xuôi mái nước song song,0,Nghị Luận
Thuyền về nước lại sầu trăm ngả,0,Nghị Luận
Củi một cành khô lạc mấy dòng,0,Nghị Luận
